,Date,Overlap,variable,value
2792,2017-03-24,Acoustic,Zooplankton,
2793,2017-03-25,AcousticWhale,Zooplankton,
2794,2017-03-26,Acoustic,Zooplankton,
2795,2017-03-27,Acoustic,Zooplankton,
2796,2017-03-28,AcousticWhale,Zooplankton,
2797,2017-03-29,Acoustic,Zooplankton,
2798,2017-03-30,Acoustic,Zooplankton,
2799,2017-03-31,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2800,2017-04-01,Acoustic,Zooplankton,
2801,2017-04-02,Acoustic,Zooplankton,
2802,2017-04-03,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2803,2017-04-04,Acoustic,Zooplankton,
2804,2017-04-05,Acoustic,Zooplankton,
2805,2017-04-06,Acoustic,Zooplankton,
2806,2017-04-07,Acoustic,Zooplankton,
2807,2017-04-08,Acoustic,Zooplankton,
2808,2017-04-09,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2809,2017-04-10,Acoustic,Zooplankton,
2810,2017-04-11,AcousticWhale,Zooplankton,
2811,2017-04-12,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2812,2017-04-13,AcousticWhale,Zooplankton,
2813,2017-04-14,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2814,2017-04-15,AcousticWhale,Zooplankton,
2815,2017-04-16,Acoustic,Zooplankton,
2816,2017-04-17,AcousticWhale,Zooplankton,
2817,2017-04-18,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2818,2017-04-19,AcousticWhale,Zooplankton,
2819,2017-04-20,AcousticWhale,Zooplankton,
2820,2017-04-21,Acoustic,Zooplankton,
2821,2017-04-22,Acoustic,Zooplankton,
2822,2017-04-23,AcousticWhale,Zooplankton,
2823,2017-04-24,AcousticWhale,Zooplankton,
2824,2017-04-25,Acoustic,Zooplankton,
2825,2017-04-26,Acoustic,Zooplankton,
2826,2017-04-27,AcousticWhale,Zooplankton,
2827,2017-04-28,Acoustic,Zooplankton,
2828,2017-04-29,Acoustic,Zooplankton,
2829,2017-04-30,AcousticWhale,Zooplankton,
2830,2017-05-01,AcousticWhale,Zooplankton,
2831,2017-05-02,Acoustic,Zooplankton,
2832,2017-05-03,Acoustic,Zooplankton,
2833,2017-05-04,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2834,2017-05-05,Acoustic,Zooplankton,
2835,2017-05-06,Acoustic,Zooplankton,
2836,2017-05-07,Acoustic,Zooplankton,
2837,2017-05-08,Acoustic,Zooplankton,
2838,2017-05-09,AcousticZooplankton,Zooplankton,Zooplankton
2839,2017-05-10,Acoustic,Zooplankton,
2840,2017-05-11,Acoustic,Zooplankton,
2841,2017-05-12,Acoustic,Zooplankton,
2842,2017-05-13,Acoustic,Zooplankton,
2843,2017-05-14,Acoustic,Zooplankton,
2844,2017-05-15,Acoustic,Zooplankton,
2845,2017-05-16,Acoustic,Zooplankton,
2846,2017-12-24,Whale,Zooplankton,
2847,2018-01-16,Whale,Zooplankton,
2848,2018-01-19,Whale,Zooplankton,
2849,2018-02-06,Whale,Zooplankton,
2850,2018-02-13,AcousticWhale,Zooplankton,
2851,2018-02-14,Acoustic,Zooplankton,
2852,2018-02-15,AcousticWhale,Zooplankton,
2853,2018-02-16,Acoustic,Zooplankton,
2854,2018-02-17,AcousticWhale,Zooplankton,
2855,2018-02-18,Acoustic,Zooplankton,
2856,2018-02-19,Acoustic,Zooplankton,
2857,2018-02-20,Acoustic,Zooplankton,
2858,2018-02-21,Acoustic,Zooplankton,
2859,2018-02-22,Acoustic,Zooplankton,
2860,2018-02-23,Acoustic,Zooplankton,
2861,2018-02-24,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2862,2018-02-25,Acoustic,Zooplankton,
2863,2018-02-26,Acoustic,Zooplankton,
2864,2018-02-27,AcousticWhale,Zooplankton,
2865,2018-02-28,Acoustic,Zooplankton,
2866,2018-03-01,AcousticWhale,Zooplankton,
2867,2018-03-02,Acoustic,Zooplankton,
2868,2018-03-03,Acoustic,Zooplankton,
2869,2018-03-04,Acoustic,Zooplankton,
2870,2018-03-05,Acoustic,Zooplankton,
2871,2018-03-06,Acoustic,Zooplankton,
2872,2018-03-07,Acoustic,Zooplankton,
2873,2018-03-08,Acoustic,Zooplankton,
2874,2018-03-09,Acoustic,Zooplankton,
2875,2018-03-10,Acoustic,Zooplankton,
2876,2018-03-11,Acoustic,Zooplankton,
2877,2018-03-12,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2878,2018-03-13,Acoustic,Zooplankton,
2879,2018-03-14,Acoustic,Zooplankton,
2880,2018-03-15,Acoustic,Zooplankton,
2881,2018-03-16,Acoustic,Zooplankton,
2882,2018-03-17,Acoustic,Zooplankton,
2883,2018-03-18,Acoustic,Zooplankton,
2884,2018-03-19,Acoustic,Zooplankton,
2885,2018-03-20,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2886,2018-03-21,Acoustic,Zooplankton,
2887,2018-03-22,Acoustic,Zooplankton,
2888,2018-03-23,Acoustic,Zooplankton,
2889,2018-03-24,AcousticWhale,Zooplankton,
2890,2018-03-25,Acoustic,Zooplankton,
2891,2018-03-26,Acoustic,Zooplankton,
2892,2018-03-27,Acoustic,Zooplankton,
2893,2018-03-28,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2894,2018-03-29,AcousticWhale,Zooplankton,
2895,2018-03-30,Acoustic,Zooplankton,
2896,2018-03-31,Acoustic,Zooplankton,
2897,2018-04-01,Acoustic,Zooplankton,
2898,2018-04-02,AcousticWhale,Zooplankton,
2899,2018-04-03,AcousticWhale,Zooplankton,
2900,2018-04-04,Acoustic,Zooplankton,
2901,2018-04-05,Acoustic,Zooplankton,
2902,2018-04-06,Acoustic,Zooplankton,
2903,2018-04-07,Acoustic,Zooplankton,
2904,2018-04-08,Acoustic,Zooplankton,
2905,2018-04-09,Acoustic,Zooplankton,
2906,2018-04-10,AcousticWhale,Zooplankton,
2907,2018-04-11,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2908,2018-04-12,Acoustic,Zooplankton,
2909,2018-04-13,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2910,2018-04-14,Acoustic,Zooplankton,
2911,2018-04-15,Acoustic,Zooplankton,
2912,2018-04-16,Acoustic,Zooplankton,
2913,2018-04-17,Acoustic,Zooplankton,
2914,2018-04-18,Acoustic,Zooplankton,
2915,2018-04-19,Acoustic,Zooplankton,
2916,2018-04-20,Acoustic,Zooplankton,
2917,2018-04-21,AcousticWhale,Zooplankton,
2918,2018-04-22,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2919,2018-04-23,AcousticWhale,Zooplankton,
2920,2018-04-24,Acoustic,Zooplankton,
2921,2018-04-25,Acoustic,Zooplankton,
2922,2018-04-26,AcousticWhale,Zooplankton,
2923,2018-04-27,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2924,2018-04-28,AcousticWhale,Zooplankton,
2925,2018-04-29,Acoustic,Zooplankton,
2926,2018-04-30,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2927,2018-05-01,AcousticWhale,Zooplankton,
2928,2018-05-02,Acoustic,Zooplankton,
2929,2018-05-03,AcousticWhale,Zooplankton,
2930,2018-05-04,AcousticWhale,Zooplankton,
2931,2018-05-05,AcousticWhale,Zooplankton,
2932,2018-05-06,AcousticWhaleZooplankton,Zooplankton,Zooplankton
2933,2018-05-07,AcousticWhale,Zooplankton,
2934,2018-05-08,AcousticWhale,Zooplankton,
2935,2018-05-09,AcousticWhale,Zooplankton,
2936,2018-05-10,Acoustic,Zooplankton,
2937,2018-05-11,Acoustic,Zooplankton,
2938,2018-05-12,Acoustic,Zooplankton,
2939,2018-05-13,AcousticWhale,Zooplankton,
2940,2018-05-14,Acoustic,Zooplankton,
2941,2018-05-15,Acoustic,Zooplankton,
2942,2018-05-16,Acoustic,Zooplankton,
2943,2018-05-17,Acoustic,Zooplankton,
2944,2018-05-18,Acoustic,Zooplankton,
2945,2018-05-19,Acoustic,Zooplankton,
2946,2018-05-20,Acoustic,Zooplankton,
2947,2018-05-21,Acoustic,Zooplankton,
2948,2018-05-22,Acoustic,Zooplankton,
2949,2018-05-23,Acoustic,Zooplankton,
2950,2018-05-24,Acoustic,Zooplankton,
2951,2018-05-25,Acoustic,Zooplankton,
2952,2018-05-26,Acoustic,Zooplankton,
2953,2018-05-27,Acoustic,Zooplankton,
2954,2018-05-28,Acoustic,Zooplankton,
2955,2018-05-29,Acoustic,Zooplankton,
2956,2018-05-30,Acoustic,Zooplankton,
2957,2018-12-11,Whale,Zooplankton,
2958,2018-12-14,Whale,Zooplankton,
2959,2018-12-19,Whale,Zooplankton,
2960,2018-12-30,Whale,Zooplankton,
